Feature,Importance
symptoms4_defienciency in vitamin,0.0
symptoms4_difficulty diagnosis,0.0
symptoms3_swollen abdomen,0.0
symptoms3_sudden death,0.0
symptoms3_relunctance to move,0.0
symptoms3_reduced appetite,0.0
symptoms3_sweat,0.0
symptoms3_sweats,0.0
symptoms3_swelling,0.0
symptoms3_swelling may occur under jaw,0.0
symptoms3_swelling of eyelid,0.0
symptoms3_swelling of head and neck,0.0
symptoms3_swelling of neck,0.0
symptoms3_swelling on jaw,0.0
symptoms3_swollen,0.0
symptoms3_swollen kidney,0.0
symptoms3_nause,0.0
symptoms3_swollen purple wattle,0.0
symptoms3_reduce energy,0.0
symptoms3_swollen teats,0.0
symptoms3_tail_bobbing,0.0
symptoms3_tear produce,0.0
symptoms3_thirst,0.0
symptoms3_red patches,0.0
symptoms3_red eye,0.0
symptoms3_thrist and urination,0.0
symptoms3_trachea,0.0
symptoms3_trembling,0.0
symptoms3_rapid pulse and heart rates,0.0
symptoms3_stumbling,0.0
symptoms3_relunctance to walk,0.0
symptoms3_stress,0.0
symptoms3_strange behaviour,0.0
symptoms3_scabs,0.0
symptoms3_roughened,0.0
symptoms3_scaly skin,0.0
symptoms3_scartches,0.0
symptoms3_scartching ear,0.0
symptoms3_rough hair coat,0.0
symptoms3_seizuers,0.0
symptoms3_self mutilation,0.0
symptoms3_septic arthritis,0.0
symptoms3_retarded growth,0.0
symptoms3_retained placenda,0.0
symptoms3_severe colic,0.0
symptoms3_skeleten pain,0.0
symptoms3_respiratory noise,0.0
symptoms3_skin reashes,0.0
symptoms3_respiratory distress,0.0
symptoms3_skin ulcer,0.0
symptoms3_sluggish,0.0
symptoms3_small intestines,0.0
symptoms3_sneezing,0.0
symptoms3_sores on lower leg and teats,0.0
symptoms3_spread of infection,0.0
symptoms3_staggering,0.0
symptoms3_stand with head droping,0.0
symptoms3_stillbirth,0.0
symptoms3_tremor,0.0
symptoms3_tremors of the head,0.0
symptoms3_underdeveloped muscles,0.0
symptoms4_blood in faces,0.0
symptoms4_broken bones,0.0
symptoms3_paralysis,0.0
symptoms3_painfull to touch,0.0
symptoms4_chest pain,0.0
symptoms4_circling,0.0
symptoms3_occular discharge,0.0
symptoms3_nose bleeds,0.0
symptoms4_cloacal pasting,0.0
symptoms4_closed eyes,0.0
symptoms4_clouded cornea,0.0
symptoms4_colic,0.0
symptoms4_congestion,0.0
symptoms4_consistency of milk,0.0
symptoms4_cornea become cloudy,0.0
symptoms3_normal appetite,0.0
symptoms4_cramps,0.0
symptoms4_crusting of the skin,0.0
symptoms3_nesting behaviour,0.0
symptoms3_nervous,0.0
symptoms4_death of lamb,0.0
symptoms4_decresed egg production,0.0
symptoms3_rub,0.0
symptoms4_dehydration,0.0
symptoms4_depression,0.0
symptoms3_neck paralysis,0.0
symptoms3_poor appetite,0.0
symptoms4_blood from mouth,0.0
symptoms3_rapid heartbeats,0.0
symptoms4_blindness,0.0
symptoms3_vitamin and minerals defiency,0.0
symptoms3_pustulses,0.0
symptoms3_wart-like growth,0.0
symptoms3_prostrat,0.0
symptoms3_wasting,0.0
symptoms3_pot belly,0.0
symptoms3_watery stool,0.0
symptoms4_mouth lesion,0.0
symptoms3_weekness in the back legs,0.0
symptoms3_weight loss,0.0
symptoms3_wheezing,0.0
symptoms3_wool loss,0.0
symptoms3_wound,0.0
symptoms4_abdominal discomfort,0.0
symptoms4_abortion,0.0
symptoms4_acting aggressive,0.0
symptoms4_aneamia,0.0
symptoms4_animal stop feed,0.0
symptoms3_poor conformation,0.0
symptoms4_appetite,0.0
symptoms4_attempt to urinate,0.0
symptoms4_bad smell,0.0
symptoms4_beak overgrowth,0.0
symptoms4_bite other animals,0.0
symptoms4_bleeding wounds,0.0
symptoms3_weak calves,0.0
symptoms4_scabbing,0.0
symptoms4_muscle pain,0.0
symptoms5_lying down,0.0
symptoms5_joint pain,0.0
symptoms5_lack of vocalizations,0.0
symptoms5_lameness,0.0
symptoms5_lesions on ear,0.0
symptoms5_lesions on nose,0.0
symptoms5_lethargy,0.0
symptoms5_listlessness,0.0
symptoms5_loss of appettite,0.0
symptoms5_loss of eye,0.0
symptoms5_loss of vitamin e,0.0
symptoms5_loss of wariness,0.0
symptoms5_lossened teeth,0.0
symptoms5_lound breathing,0.0
symptoms5_milk getting out more thick,0.0
symptoms5_itchiness,0.0
symptoms5_milk reduce,0.0
symptoms5_misshapen beak,0.0
symptoms5_moist and painfull,0.0
symptoms5_mortality varies,0.0
symptoms5_muscle aches,0.0
symptoms5_muscle pain,0.0
symptoms5_muscle stiffness,0.0
symptoms5_nausea,0.0
symptoms5_neck vein swelling,0.0
symptoms5_nervous issue,0.0
symptoms5_not eating,0.0
symptoms5_nuerological,0.0
symptoms5_obscure lameness,0.0
symptoms5_jaundice,0.0
symptoms5_infection,0.0
symptoms5_oxygen defiency,0.0
symptoms5_faeces are streake with blood,0.0
symptoms5_enlarged lymph nodes,0.0
symptoms5_enlarged lymph nodes or swelling,0.0
symptoms5_epistaxis,0.0
symptoms5_eventually death,0.0
symptoms5_excessive grooming,0.0
symptoms5_extending its neck,0.0
symptoms5_extension of neck,0.0
symptoms5_eye become dull,0.0
symptoms5_eye closed,0.0
symptoms5_eye movements,0.0
symptoms5_eye redness,0.0
symptoms5_facial paralysis,0.0
symptoms5_facial swelling,0.0
symptoms5_fatigue,0.0
symptoms5_increased passing gas,0.0
symptoms5_fever,0.0
symptoms5_flaking of the scutes,0.0
symptoms5_flock moratality,0.0
symptoms5_fluif filled blisters,0.0
symptoms5_folded ears,0.0
symptoms5_frequent eye infections,0.0
symptoms5_gasping for breath,0.0
symptoms5_good appetite,0.0
symptoms5_hair loss,0.0
symptoms5_inability to absorb nutrients,0.0
symptoms5_inability to jump,0.0
symptoms5_inability to rise,0.0
symptoms5_increased in breathing,0.0
symptoms5_ocular discharge,0.0
symptoms5_pain and bloating,0.0
symptoms5_effort to breath,0.0
symptoms5_throat and ear pain,0.0
symptoms5_staggering,0.0
symptoms5_stamping and pedding of hind eye,0.0
symptoms5_stiffness,0.0
symptoms5_stomach  cramps,0.0
symptoms5_stopped eat,0.0
symptoms5_swelling of internal organs,0.0
symptoms5_swelling of joints,0.0
symptoms5_swollen abdomen,0.0
symptoms5_swollen and painfull,0.0
symptoms5_tail shaking,0.0
symptoms5_tear production,0.0
symptoms5_tenderness,0.0
symptoms5_terminal convulsion,0.0
symptoms5_trembling,0.0
symptoms5_slow growth,0.0
symptoms5_twisted neck,0.0
symptoms5_ulcerated ear,0.0
symptoms5_ulcerated skin,0.0
symptoms5_unable to exercise,0.0
symptoms5_underdeveloped muscles,0.0
symptoms5_undigested seeds,0.0
symptoms5_vaginal discharge,0.0
symptoms5_vision problem,0.0
symptoms5_wasting,0.0
symptoms5_week pulse,0.0
symptoms5_weight gain,0.0
symptoms5_weightloss,0.0
symptoms5_weigth bearing long bones,0.0
symptoms5_snoring,0.0
symptoms5_sloughing of the tail,0.0
symptoms5_pain on face,0.0
symptoms5_reduce lamp marking,0.0
symptoms5_pain on leg,0.0
symptoms5_pale gums,0.0
symptoms5_papules appear on teats anad udder,0.0
symptoms5_periodic vommiting,0.0
symptoms5_pharyngitis,0.0
symptoms5_pink eye,0.0
symptoms5_polydipsa,0.0
symptoms5_poor body condition,0.0
symptoms5_raised growth or bump,0.0
symptoms5_recumbency,0.0
symptoms5_red and inflammation ear,0.0
symptoms5_red lesion from bald patches,0.0
symptoms5_redness on ear,0.0
symptoms5_respiratory infection,0.0
symptoms5_sleeping excessively,0.0
symptoms5_restless movement,0.0
symptoms5_rubbing eye,0.0
symptoms5_salivating,0.0
symptoms5_scratching,0.0
symptoms5_seizures,0.0
symptoms5_sensitive to touch,0.0
symptoms5_septicemia,0.0
symptoms5_severe weekness and depression,0.0
symptoms5_shaking oh head,0.0
symptoms5_shock,0.0
symptoms5_shortness of breath,0.0
symptoms5_shyness or aggression,0.0
symptoms5_skin issue,0.0
symptoms5_emaciation,0.0
symptoms5_dyspnea,0.0
symptoms4_nasal,0.0
symptoms4_stomach growling,0.0
symptoms4_self-isolation,0.0
symptoms4_semen examination,0.0
symptoms4_severe inflammation,0.0
symptoms4_shivering,0.0
symptoms4_shock,0.0
symptoms4_size of lesions vary,0.0
symptoms4_skin infection,0.0
symptoms4_skin rashes,0.0
symptoms4_small size,0.0
symptoms4_staggering,0.0
symptoms4_stained wool,0.0
symptoms4_stiffness,0.0
symptoms4_stomach cramps,0.0
symptoms4_stomatitis,0.0
symptoms4_scartches,0.0
symptoms4_stumbling,0.0
symptoms4_swallowing,0.0
symptoms4_swelling,0.0
symptoms4_swelling on joints,0.0
symptoms4_swelling on thebody,0.0
symptoms4_swollen,0.0
symptoms4_swollen comb,0.0
symptoms4_swollen lymph nodes,0.0
symptoms4_swolling of joint,0.0
symptoms4_tarry stool,0.0
symptoms4_tears,0.0
symptoms4_tender to touch,0.0
symptoms4_thickening of skin,0.0
symptoms4_scratches,0.0
symptoms4_scartch,0.0
symptoms4_torticollis,0.0
symptoms4_pruritis,0.0
symptoms4_nausea,0.0
symptoms4_nible at their wool,0.0
symptoms4_noisy breathing,0.0
symptoms4_nose picking,0.0
symptoms4_odor to ear,0.0
symptoms4_pain,0.0
symptoms4_painfull,0.0
symptoms4_painfull swalling,0.0
symptoms4_pawing at bedding,0.0
symptoms4_pox lesion,0.0
symptoms4_production of mucus,0.0
symptoms4_profuse,0.0
symptoms4_progressive weakness,0.0
symptoms4_pulmonary congestion,0.0
symptoms4_scabs on lip,0.0
symptoms4_rapid heart rate,0.0
symptoms4_raw,0.0
symptoms4_rectal bleeding,0.0
symptoms4_red diarrhea,0.0
symptoms4_red skin,0.0
symptoms4_redness,0.0
symptoms4_reduce feed,0.0
symptoms4_reduce milk,0.0
symptoms4_restlessness,0.0
symptoms4_retching,0.0
symptoms4_ruffled coat,0.0
symptoms4_rump,0.0
symptoms4_salivation,0.0
symptoms4_tiredness,0.0
symptoms4_twisted neck,0.0
symptoms5_dullness,0.0
symptoms5_dehydration,0.0
symptoms5_bloody diarrhea,0.0
symptoms5_bloody in feather,0.0
symptoms5_blue eye,0.0
"symptoms5_bumps(black,grey or red)",0.0
symptoms5_carcass decomposes,0.0
symptoms5_chest pain,0.0
symptoms5_colic,0.0
symptoms5_congestion,0.0
symptoms5_constipation,0.0
symptoms5_convulsion,0.0
symptoms5_coughing,0.0
symptoms5_decrease appetite,0.0
symptoms5_decrease in milk production,0.0
symptoms5_diarrhoea,0.0
symptoms5_blood poisioning,0.0
symptoms5_difficulty in breathing,0.0
symptoms5_difficulty moving and eating,0.0
symptoms5_diphtherictic,0.0
symptoms5_distended chest,0.0
symptoms5_distended stomach,0.0
symptoms5_dizziness,0.0
symptoms5_dizziness and fainting,0.0
symptoms5_drooping ears,0.0
symptoms5_droopy wings,0.0
symptoms5_drop in milk production,0.0
symptoms5_dry air,0.0
symptoms5_dry hair coat,0.0
symptoms5_dull ness,0.0
symptoms5_bloody,0.0
symptoms5_blood clots,0.0
symptoms4_twitching,0.0
symptoms4_week legs,0.0
symptoms4_ulcerated muscle,0.0
symptoms4_unable to eat,0.0
symptoms4_urination,0.0
symptoms4_urine dribbling,0.0
symptoms4_urine infection,0.0
symptoms4_urine retention,0.0
symptoms4_vomiting,0.0
symptoms4_walking problem,0.0
symptoms4_wasting,0.0
symptoms4_watery eye,0.0
symptoms4_watery eyes,0.0
symptoms4_weak kids,0.0
symptoms4_weak pulse,0.0
symptoms4_white mark on the muscle,0.0
symptoms5_blister,0.0
symptoms4_yellowish discharge,0.0
symptoms5_abdonormal discomfort,0.0
symptoms5_abdonormal pain,0.0
symptoms5_abnormal behaviour,0.0
symptoms5_abnormalities,0.0
symptoms5_acting unnaturally tame,0.0
symptoms5_anaemia,0.0
symptoms5_arthritis,0.0
symptoms5_ataxia,0.0
symptoms5_black stool,0.0
symptoms5_bleeding from the nose,0.0
symptoms5_bleeding in eye and skin,0.0
symptoms5_blindness,0.0
symptoms3_lameness,0.0
symptoms3_edema in lower jaw,0.0
symptoms3_kidney failure,0.0
symptoms1_swollen lymph nodes,0.0
symptoms1_severe kerititis,0.0
symptoms1_shaking head,0.0
symptoms1_shallow breathing,0.0
symptoms1_sharp feather,0.0
symptoms1_sheep often bites,0.0
symptoms1_short term lethargy,0.0
symptoms1_shortness of breath.,0.0
symptoms1_sickness,0.0
symptoms1_signs in rams,0.0
symptoms1_sinuses,0.0
symptoms1_skeleten abnormalities,0.0
symptoms1_skin color change,0.0
symptoms1_skin infection,0.0
symptoms1_skin irritation,0.0
symptoms1_skin rashes,0.0
symptoms1_skinallergy,0.0
symptoms1_small red bumps,0.0
symptoms1_smell,0.0
symptoms1_smell of ammonia,0.0
symptoms1_sores on lip,0.0
symptoms1_spines,0.0
symptoms1_stop eating,0.0
symptoms1_straining,0.0
symptoms1_strong cough,0.0
symptoms1_swaying,0.0
symptoms1_sweating,0.0
symptoms1_swelling of udder,0.0
symptoms1_swelling on leg,0.0
symptoms1_swollen belly,0.0
symptoms1_severe,0.0
symptoms1_sensitivity to bright light,0.0
symptoms1_scaly patches of skin,0.0
symptoms1_poor immune function,0.0
symptoms1_normal appetite,0.0
symptoms1_nosebleed,0.0
symptoms1_oedema,0.0
symptoms1_outstretched neck,0.0
symptoms1_overweight,0.0
symptoms1_pale comb,0.0
symptoms1_paresis,0.0
symptoms1_partial paralysis,0.0
symptoms1_pnemonia,0.0
symptoms1_polyuria,0.0
symptoms1_poor coat apperence,0.0
symptoms1_poor condition,0.0
symptoms1_poor growth,0.0
symptoms1_poor wool,0.0
symptoms1_scabs on feet,0.0
symptoms1_puffed_up feather,0.0
symptoms1_pyrexia,0.0
symptoms1_radip onset,0.0
symptoms1_red on affected area,0.0
symptoms1_red skin,0.0
symptoms1_red tinge,0.0
symptoms1_reluctant move,0.0
symptoms1_respiratory distress,0.0
symptoms1_restlessness,0.0
symptoms1_rhinitis,0.0
symptoms1_ring shaped lesion,0.0
symptoms1_ruffled appearance,0.0
symptoms1_runny nose,0.0
symptoms1_swollen left abdomen,0.0
symptoms1_tail wagging,0.0
symptoms1_nasal bleeding,0.0
symptoms1_tear production,0.0
symptoms2_aversion to light,0.0
symptoms2_behaviour change,0.0
symptoms2_blindness,0.0
symptoms2_bloody diarrhea,0.0
symptoms2_bloody discharge,0.0
symptoms2_bloody drool,0.0
symptoms2_body stiffness,0.0
symptoms2_bottle jaw,0.0
symptoms2_broody behavior,0.0
symptoms2_change in gait,0.0
symptoms2_change in milk,0.0
symptoms2_chills,0.0
symptoms2_chronic eye inflamation,0.0
symptoms2_clubbed feather,0.0
symptoms2_confusion,0.0
symptoms2_conjunctive,0.0
symptoms2_convulsion,0.0
symptoms2_cough,0.0
symptoms2_coughing,0.0
symptoms2_crusty,0.0
symptoms2_dandruff,0.0
symptoms2_dandruff in cat coat,0.0
symptoms2_dark colored bloody,0.0
symptoms2_death,0.0
symptoms2_diffculty breathing,0.0
symptoms2_difficultty in breathing,0.0
symptoms2_difficulty breathing,0.0
symptoms2_difficulty in walking,0.0
symptoms2_difficulty walking,0.0
symptoms2_ataxia,0.0
symptoms2_anversion to light,0.0
symptoms2_anoxeria,0.0
symptoms1_wasting,0.0
symptoms1_thick crusting,0.0
symptoms1_thicked skin,0.0
symptoms1_thivk skin,0.0
symptoms1_tremor of head and neck,0.0
symptoms1_tremors,0.0
symptoms1_ulcers,0.0
symptoms1_unable to urinate,0.0
symptoms1_undernutrition,0.0
symptoms1_undigested in their feces,0.0
symptoms1_unsteady gait,0.0
symptoms1_upset stomach,0.0
symptoms1_vomiting,0.0
symptoms1_wandering,0.0
symptoms1_watering,0.0
symptoms2_animal become lame,0.0
symptoms1_watering diarrhea,0.0
symptoms1_watering of eyes,0.0
symptoms1_watery diarrhea dispropotion,0.0
symptoms1_watery eyes,0.0
symptoms1_weight loss,0.0
symptoms1_wether restless,0.0
symptoms1_wheezing,0.0
symptoms1_wool is clumped,0.0
symptoms2_abdminal pain,0.0
symptoms2_abdominal destention,0.0
symptoms2_abortion,0.0
symptoms2_achomotrica,0.0
symptoms2_anemia,0.0
symptoms1_nausea,0.0
symptoms1_most often none,0.0
symptoms3_kid moratality,0.0
symptoms1_dizzines,0.0
symptoms1_bald patches,0.0
symptoms1_barren ewes,0.0
symptoms1_berberi,0.0
symptoms1_bleeding from other parts of the body,0.0
symptoms1_blood from mouth,0.0
symptoms1_blood in urine,0.0
symptoms1_blood stool,0.0
symptoms1_bloody diarhhea,0.0
symptoms1_bloody urine,0.0
symptoms1_bony lesion,0.0
symptoms1_bubbles in the mouth,0.0
symptoms1_burning ache or pain,0.0
symptoms1_cell damage,0.0
symptoms1_cessation of eructation,0.0
symptoms1_changed gait,0.0
symptoms1_changes in outer layer skin,0.0
symptoms1_constant pacing,0.0
symptoms1_continuous loss of weight,0.0
symptoms1_convulsion,0.0
symptoms1_coughing,0.0
symptoms1_decreased eyelid,0.0
symptoms1_decreased growth of bone,0.0
symptoms1_decreased milk,0.0
symptoms1_diarrhea with muscus,0.0
symptoms1_difficulty in breathing,0.0
symptoms1_difficulty in feeding,0.0
symptoms1_difficulty swallowing,0.0
symptoms1_discharge,0.0
symptoms1_discharge from eyes,0.0
symptoms1_balance problem,0.0
symptoms1_bad breath,0.0
symptoms1_attacks,0.0
Species_mule deer,0.0
AnimalGroup_reptile,0.0
Animal_canid,0.0
Animal_hamster,0.0
Animal_snake,0.0
Animal_turtle,0.0
Animal_unknown,0.0
Species_black-tailed deer,0.0
Species_cow,0.0
Species_elk,0.0
Species_fox,0.0
Species_horse,0.0
Species_hyaenas,0.0
Species_moos,0.0
Species_mules,0.0
symptoms1_appetite varies,0.0
Species_reindeer,0.0
Species_sika deer,0.0
Species_tiger,0.0
Species_wapiti,0.0
Species_white-tailed deer,0.0
Species_wolves,0.0
symptoms1_abdominal pain,0.0
symptoms1_abortion,0.0
symptoms1_abortion at the end of gestation,0.0
symptoms1_abortion on late pregancy,0.0
symptoms1_allergic reaction,0.0
symptoms1_animal gets uneasy,0.0
symptoms1_apathy,0.0
symptoms1_discomfort,0.0
symptoms1_drooping ears,0.0
symptoms1_loss of eat,0.0
symptoms1_dullness,0.0
symptoms1_haemorrhage,0.0
symptoms1_hair loss,0.0
symptoms1_head shking,0.0
symptoms1_head tilt,0.0
symptoms1_head tossing,0.0
symptoms1_heavy breathing,0.0
symptoms1_heavy infection,0.0
symptoms1_hemopytsis,0.0
symptoms1_hyperexcitability,0.0
symptoms1_immediate death,0.0
symptoms1_inability to digest,0.0
symptoms1_inability to stand,0.0
symptoms1_inappentence,0.0
symptoms1_indigestion,0.0
symptoms1_inflammation,0.0
symptoms1_isolation from flock,0.0
symptoms1_labored breathing,0.0
symptoms1_lack of walking,0.0
symptoms1_legness,0.0
symptoms1_lepatomegaly,0.0
symptoms1_lesions in the nasal cavity,0.0
symptoms1_lession on cat skin,0.0
symptoms1_limping,0.0
symptoms1_liquid dropping,0.0
symptoms1_listless,0.0
symptoms1_lllthrift,0.0
symptoms1_loss in weight,0.0
symptoms1_loss od appetite,0.0
symptoms1_loss of activity,0.0
symptoms1_groosly enlarged,0.0
symptoms1_greenish-yellow nasal discharge,0.0
symptoms1_general malaise,0.0
symptoms1_eye redness,0.0
symptoms1_dyspnea,0.0
symptoms1_edema,0.0
symptoms1_egg production decreases,0.0
symptoms1_egg production stops,0.0
symptoms1_emaciation,0.0
symptoms1_enlarged thymus,0.0
